
# Surface 0 of 1 surfaces

# Curve title: "'data.txt'"

# IsoCurve 0, 50 points
# x y z type
3.6938776e+00 3.6326531e+00 5.9789462e+01 i
3.6938776e+00 3.6938776e+00 6.0726020e+01 i
3.6938776e+00 3.7551020e+00 6.1709909e+01 i
3.6938776e+00 3.8163265e+00 6.2715824e+01 i
3.6938776e+00 3.8775510e+00 6.3719482e+01 i
3.6938776e+00 3.9387755e+00 6.4698579e+01 i
3.6938776e+00 4.0000000e+00 6.5634235e+01 i

# IsoCurve 38, 50 points
# x y z type
3.4693878e+00 1.0000000e+00 5.6198777e+01 i
3.4693878e+00 1.0612245e+00 5.7888054e+01 i
3.4693878e+00 1.1224490e+00 5.9704370e+01 i
3.4693878e+00 1.1836735e+00 6.1626978e+01 i
3.4693878e+00 1.2448980e+00 6.3629299e+01 i
3.4693878e+00 1.3061224e+00 6.5680168e+01 i
3.4693878e+00 1.3673469e+00 6.7744939e+01 i
3.4693878e+00 1.4285714e+00 6.9786250e+01 i
3.4693878e+00 1.4897959e+00 7.1764427e+01 i
3.4693878e+00 1.5510204e+00 7.3637698e+01 i
3.4693878e+00 1.6122449e+00 7.5362389e+01 i
3.4693878e+00 1.6734694e+00 7.6893338e+01 i
3.4693878e+00 1.7346939e+00 7.8184794e+01 i
3.4693878e+00 1.7959184e+00 7.9192042e+01 i
3.4693878e+00 1.8571429e+00 7.9873948e+01 i
3.4693878e+00 1.9183673e+00 8.0196386e+01 i
3.4693878e+00 1.9795918e+00 8.0136101e+01 i
3.4693878e+00 2.0408163e+00 7.9684123e+01 i
3.4693878e+00 2.1020408e+00 7.8847672e+01 i
3.4693878e+00 2.1632653e+00 7.7649867e+01 i
3.4693878e+00 2.2244898e+00 7.6127401e+01 i
3.4693878e+00 2.2857143e+00 7.4327048e+01 i
3.4693878e+00 2.3469388e+00 7.2302052e+01 i
3.4693878e+00 2.4081633e+00 7.0109162e+01 i
3.4693878e+00 2.4693878e+00 6.7806578e+01 i
3.4693878e+00 2.5306122e+00 6.5452735e+01 i
3.4693878e+00 2.5918367e+00 6.3105676e+01 i
3.4693878e+00 2.6530612e+00 6.0822672e+01 i
3.4693878e+00 2.7142857e+00 5.8659771e+01 i
3.4693878e+00 2.7755102e+00 5.6670932e+01 i
3.4693878e+00 2.8367347e+00 5.4906442e+01 i
3.4693878e+00 2.8979592e+00 5.3410480e+01 i
3.4693878e+00 2.9591837e+00 5.2218021e+01 i
3.4693878e+00 3.0204082e+00 5.1351737e+01 i
3.4693878e+00 3.0816327e+00 5.0819934e+01 i
3.4693878e+00 3.1428571e+00 5.0616402e+01 i
3.4693878e+00 3.2040816e+00 5.0722310e+01 i
3.4693878e+00 3.2653061e+00 5.1109485e+01 i
3.4693878e+00 3.3265306e+00 5.1744017e+01 i
3.4693878e+00 3.3877551e+00 5.2589358e+01 i
3.4693878e+00 3.4489796e+00 5.3608563e+01 i
3.4693878e+00 3.5102041e+00 5.4765683e+01 i
3.4693878e+00 3.5714286e+00 5.6026528e+01 i
3.4693878e+00 3.6326531e+00 5.7359019e+01 i
3.4693878e+00 3.6938776e+00 5.8733342e+01 i
3.4693878e+00 3.7551020e+00 6.0122044e+01 i
3.4693878e+00 3.8163265e+00 6.1500184e+01 i
3.4693878e+00 3.8775510e+00 6.2845575e+01 i
3.4693878e+00 3.9387755e+00 6.4139138e+01 i
3.4693878e+00 4.0000000e+00 6.5365259e+01 i

# IsoCurve 39, 50 points
# x y z type
3.2448980e+00 1.0000000e+00 4.8295295e+01 i
3.2448980e+00 1.0612245e+00 4.9907811e+01 i
3.2448980e+00 1.1224490e+00 5.1736586e+01 i
3.2448980e+00 1.1836735e+00 5.3740178e+01 i
3.2448980e+00 1.2448980e+00 5.5868918e+01 i
3.2448980e+00 1.3061224e+00 5.8073042e+01 i
3.2448980e+00 1.3673469e+00 6.0305714e+01 i
3.2448980e+00 1.4285714e+00 6.2523076e+01 i
3.2448980e+00 1.4897959e+00 6.4683173e+01 i
3.2448980e+00 1.5510204e+00 6.6744620e+01 i
3.2448980e+00 1.6122449e+00 6.8665267e+01 i
3.2448980e+00 1.6734694e+00 7.0400929e+01 i
3.2448980e+00 1.7346939e+00 7.1904209e+01 i
3.2448980e+00 1.7959184e+00 7.3123620e+01 i
3.2448980e+00 1.8571429e+00 7.4003757e+01 i
3.2448980e+00 1.9183673e+00 7.4488389e+01 i
3.2448980e+00 1.9795918e+00 7.4529350e+01 i
3.2448980e+00 2.0408163e+00 7.4101358e+01 i
3.2448980e+00 2.1020408e+00 7.3213890e+01 i
3.2448980e+00 2.1632653e+00 7.1908552e+01 i
3.2448980e+00 2.2244898e+00 7.0244875e+01 i
3.2448980e+00 2.2857143e+00 6.8287218e+01 i
3.2448980e+00 2.3469388e+00 6.6098324e+01 i
3.2448980e+00 2.4081633e+00 6.3737765e+01 i
3.2448980e+00 2.4693878e+00 6.1262585e+01 i
3.2448980e+00 2.5306122e+00 5.8728715e+01 i
3.2448980e+00 2.5918367e+00 5.6192684e+01 i
3.2448980e+00 2.6530612e+00 5.3713518e+01 i
3.2448980e+00 2.7142857e+00 5.1354808e+01 i
3.2448980e+00 2.7755102e+00 4.9186722e+01 i
3.2448980e+00 2.8367347e+00 4.7287158e+01 i
3.2448980e+00 2.8979592e+00 4.5739756e+01 i
3.2448980e+00 2.9591837e+00 4.4624548e+01 i
3.2448980e+00 3.0204082e+00 4.3998403e+01 i
3.2448980e+00 3.0816327e+00 4.3873661e+01 i
3.2448980e+00 3.1428571e+00 4.4214175e+01 i
3.2448980e+00 3.2040816e+00 4.4953257e+01 i
3.2448980e+00 3.2653061e+00 4.6015925e+01 i
3.2448980e+00 3.3265306e+00 4.7332025e+01 i
3.2448980e+00 3.3877551e+00 4.8840521e+01 i
3.2448980e+00 3.4489796e+00 5.0489487e+01 i
3.2448980e+00 3.5102041e+00 5.2234738e+01 i
3.2448980e+00 3.5714286e+00 5.4038314e+01 i
3.2448980e+00 3.6326531e+00 5.5867194e+01 i
3.2448980e+00 3.6938776e+00 5.7692278e+01 i
3.2448980e+00 3.7551020e+00 5.9487625e+01 i
3.2448980e+00 3.8163265e+00 6.1229915e+01 i
3.2448980e+00 3.8775510e+00 6.2898189e+01 i
3.2448980e+00 3.9387755e+00 6.4474060e+01 i
3.2448980e+00 4.0000000e+00 6.5942588e+01 i

# IsoCurve 40, 50 points
# x y z type
3.0204082e+00 1.0000000e+00 4.1437569e+01 i
3.0204082e+00 1.0612245e+00 4.2951726e+01 i
3.0204082e+00 1.1224490e+00 4.4776461e+01 i
3.0204082e+00 1.1836735e+00 4.6782127e+01 i
3.0204082e+00 1.2448980e+00 4.8898488e+01 i
3.0204082e+00 1.3061224e+00 5.1074962e+01 i
3.0204082e+00 1.3673469e+00 5.3270817e+01 i
3.0204082e+00 1.4285714e+00 5.5450894e+01 i
3.0204082e+00 1.4897959e+00 5.7583143e+01 i
3.0204082e+00 1.5510204e+00 5.9636884e+01 i
3.0204082e+00 1.6122449e+00 6.1581331e+01 i
3.0204082e+00 1.6734694e+00 6.3384115e+01 i
3.0204082e+00 1.7346939e+00 6.5009516e+01 i
3.0204082e+00 1.7959184e+00 6.6415968e+01 i
3.0204082e+00 1.8571429e+00 6.7551847e+01 i
3.0204082e+00 1.9183673e+00 6.8346516e+01 i
3.0204082e+00 1.9795918e+00 6.8681445e+01 i
3.0204082e+00 2.0408163e+00 6.8306244e+01 i
3.0204082e+00 2.1020408e+00 6.7312052e+01 i
3.0204082e+00 2.1632653e+00 6.5915754e+01 i
3.0204082e+00 2.2244898e+00 6.4218617e+01 i
3.0204082e+00 2.2857143e+00 6.2288998e+01 i
3.0204082e+00 2.3469388e+00 6.0180669e+01 i
3.0204082e+00 2.4081633e+00 5.7939761e+01 i
3.0204082e+00 2.4693878e+00 5.5608490e+01 i
3.0204082e+00 2.5306122e+00 5.3227671e+01 i
3.0204082e+00 2.5918367e+00 5.0838810e+01 i
3.0204082e+00 2.6530612e+00 4.8486179e+01 i
3.0204082e+00 2.7142857e+00 4.6219257e+01 i
3.0204082e+00 2.7755102e+00 4.4096071e+01 i
3.0204082e+00 2.8367347e+00 4.2188539e+01 i
3.0204082e+00 2.8979592e+00 4.0592860e+01 i
3.0204082e+00 2.9591837e+00 3.9457324e+01 i
3.0204082e+00 3.0204082e+00 3.9108415e+01 i
3.0204082e+00 3.0816327e+00 3.9682573e+01 i
3.0204082e+00 3.1428571e+00 4.0797007e+01 i
3.0204082e+00 3.2040816e+00 4.2271833e+01 i
3.0204082e+00 3.2653061e+00 4.4002012e+01 i
3.0204082e+00 3.3265306e+00 4.5913376e+01 i
3.0204082e+00 3.3877551e+00 4.7949123e+01 i
3.0204082e+00 3.4489796e+00 5.0063650e+01 i
3.0204082e+00 3.5102041e+00 5.2219147e+01 i
3.0204082e+00 3.5714286e+00 5.4383509e+01 i
3.0204082e+00 3.6326531e+00 5.6528957e+01 i
3.0204082e+00 3.6938776e+00 5.8631070e+01 i
3.0204082e+00 3.7551020e+00 6.0668062e+01 i
3.0204082e+00 3.8163265e+00 6.2620151e+01 i
3.0204082e+00 3.8775510e+00 6.4468820e+01 i
3.0204082e+00 3.9387755e+00 6.6195477e+01 i
3.0204082e+00 4.0000000e+00 6.7776425e+01 i

# IsoCurve 41, 50 points
# x y z type
2.7959184e+00 1.0000000e+00 3.9080783e+01 i
2.7959184e+00 1.0612245e+00 4.0160127e+01 i
2.7959184e+00 1.1224490e+00 4.1457954e+01 i
2.7959184e+00 1.1836735e+00 4.2927745e+01 i
2.7959184e+00 1.2448980e+00 4.4517952e+01 i
2.7959184e+00 1.3061224e+00 4.6182011e+01 i
2.7959184e+00 1.3673469e+00 4.7880373e+01 i
2.7959184e+00 1.4285714e+00 4.9579374e+01 i
2.7959184e+00 1.4897959e+00 5.1249405e+01 i
2.7959184e+00 1.5510204e+00 5.2863050e+01 i
2.7959184e+00 1.6122449e+00 5.4393253e+01 i
2.7959184e+00 1.6734694e+00 5.5811386e+01 i
2.7959184e+00 1.7346939e+00 5.7085077e+01 i
2.7959184e+00 1.7959184e+00 5.8175804e+01 i
2.7959184e+00 1.8571429e+00 5.9036805e+01 i
2.7959184e+00 1.9183673e+00 5.9613554e+01 i
2.7959184e+00 1.9795918e+00 5.9852280e+01 i
2.7959184e+00 2.0408163e+00 5.9720983e+01 i
2.7959184e+00 2.1020408e+00 5.9229786e+01 i
2.7959184e+00 2.1632653e+00 5.8426058e+01 i
2.7959184e+00 2.2244898e+00 5.7370969e+01 i
2.7959184e+00 2.2857143e+00 5.6122548e+01 i
2.7959184e+00 2.3469388e+00 5.4730783e+01 i
2.7959184e+00 2.4081633e+00 5.3238642e+01 i
2.7959184e+00 2.4693878e+00 5.1684694e+01 i
2.7959184e+00 2.5306122e+00 5.0105860e+01 i
2.7959184e+00 2.5918367e+00 4.8540055e+01 i
2.7959184e+00 2.6530612e+00 4.7028853e+01 i
2.7959184e+00 2.7142857e+00 4.5620367e+01 i
2.7959184e+00 2.7755102e+00 4.4372454e+01 i
2.7959184e+00 2.8367347e+00 4.3355834e+01 i
2.7959184e+00 2.8979592e+00 4.2654869e+01 i
2.7959184e+00 2.9591837e+00 4.2359421e+01 i
2.7959184e+00 3.0204082e+00 4.2538487e+01 i
2.7959184e+00 3.0816327e+00 4.3204102e+01 i
2.7959184e+00 3.1428571e+00 4.4303780e+01 i
2.7959184e+00 3.2040816e+00 4.5751664e+01 i
2.7959184e+00 3.2653061e+00 4.7460879e+01 i
2.7959184e+00 3.3265306e+00 4.9357008e+01 i
2.7959184e+00 3.3877551e+00 5.1379437e+01 i
2.7959184e+00 3.4489796e+00 5.3478906e+01 i
2.7959184e+00 3.5102041e+00 5.5614713e+01 i
2.7959184e+00 3.5714286e+00 5.7752456e+01 i
2.7959184e+00 3.6326531e+00 5.9862373e+01 i
2.7959184e+00 3.6938776e+00 6.1918170e+01 i
2.7959184e+00 3.7551020e+00 6.3896227e+01 i
2.7959184e+00 3.8163265e+00 6.5775067e+01 i
2.7959184e+00 3.8775510e+00 6.7535104e+01 i
2.7959184e+00 3.9387755e+00 6.9158884e+01 i
2.7959184e+00 4.0000000e+00 7.0632353e+01 i

# IsoCurve 42, 50 points
# x y z type
2.5714286e+00 1.0000000e+00 3.9496960e+01 i
2.5714286e+00 1.0612245e+00 4.0160002e+01 i
2.5714286e+00 1.1224490e+00 4.0918067e+01 i
2.5714286e+00 1.1836735e+00 4.1755754e+01 i
2.5714286e+00 1.2448980e+00 4.2653594e+01 i
2.5714286e+00 1.3061224e+00 4.3590212e+01 i
2.5714286e+00 1.3673469e+00 4.4544130e+01 i
2.5714286e+00 1.4285714e+00 4.5494941e+01 i
2.5714286e+00 1.4897959e+00 4.6423877e+01 i
2.5714286e+00 1.5510204e+00 4.7313934e+01 i
2.5714286e+00 1.6122449e+00 4.8149699e+01 i
2.5714286e+00 1.6734694e+00 4.8917034e+01 i
2.5714286e+00 1.7346939e+00 4.9602737e+01 i
2.5714286e+00 1.7959184e+00 5.0194372e+01 i
2.5714286e+00 1.8571429e+00 5.0680513e+01 i
2.5714286e+00 1.9183673e+00 5.1051583e+01 i
2.5714286e+00 1.9795918e+00 5.1301297e+01 i
2.5714286e+00 2.0408163e+00 5.1428249e+01 i
2.5714286e+00 2.1020408e+00 5.1436890e+01 i
2.5714286e+00 2.1632653e+00 5.1337328e+01 i
2.5714286e+00 2.2244898e+00 5.1144089e+01 i
2.5714286e+00 2.2857143e+00 5.0874533e+01 i
2.5714286e+00 2.3469388e+00 5.0547631e+01 i
2.5714286e+00 2.4081633e+00 5.0183398e+01 i
2.5714286e+00 2.4693878e+00 4.9802904e+01 i
2.5714286e+00 2.5306122e+00 4.9428629e+01 i
2.5714286e+00 2.5918367e+00 4.9084927e+01 i
2.5714286e+00 2.6530612e+00 4.8798418e+01 i
2.5714286e+00 2.7142857e+00 4.8598094e+01 i
2.5714286e+00 2.7755102e+00 4.8514906e+01 i
2.5714286e+00 2.8367347e+00 4.8580479e+01 i
2.5714286e+00 2.8979592e+00 4.8824698e+01 i
2.5714286e+00 2.9591837e+00 4.9272192e+01 i
2.5714286e+00 3.0204082e+00 4.9938448e+01 i
2.5714286e+00 3.0816327e+00 5.0826920e+01 i
2.5714286e+00 3.1428571e+00 5.1928437e+01 i
2.5714286e+00 3.2040816e+00 5.3223153e+01 i
2.5714286e+00 3.2653061e+00 5.4683998e+01 i
2.5714286e+00 3.3265306e+00 5.6280185e+01 i
2.5714286e+00 3.3877551e+00 5.7979827e+01 i
2.5714286e+00 3.4489796e+00 5.9751431e+01 i
2.5714286e+00 3.5102041e+00 6.1564530e+01 i
2.5714286e+00 3.5714286e+00 6.3389818e+01 i
2.5714286e+00 3.6326531e+00 6.5199098e+01 i
2.5714286e+00 3.6938776e+00 6.6965280e+01 i
2.5714286e+00 3.7551020e+00 6.8662552e+01 i
2.5714286e+00 3.8163265e+00 7.0266837e+01 i
2.5714286e+00 3.8775510e+00 7.1756530e+01 i
2.5714286e+00 3.9387755e+00 7.3113468e+01 i
2.5714286e+00 4.0000000e+00 7.4323923e+01 i

# IsoCurve 43, 50 points
# x y z type
2.3469388e+00 1.0000000e+00 4.1736301e+01 i
2.3469388e+00 1.0612245e+00 4.2047007e+01 i
2.3469388e+00 1.1224490e+00 4.2356268e+01 i
2.3469388e+00 1.1836735e+00 4.2658891e+01 i
2.3469388e+00 1.2448980e+00 4.2949929e+01 i
2.3469388e+00 1.3061224e+00 4.3224030e+01 i
2.3469388e+00 1.3673469e+00 4.3475429e+01 i
2.3469388e+00 1.4285714e+00 4.3698543e+01 i
2.3469388e+00 1.4897959e+00 4.3888984e+01 i
2.3469388e+00 1.5510204e+00 4.4044780e+01 i
2.3469388e+00 1.6122449e+00 4.4167697e+01 i
2.3469388e+00 1.6734694e+00 4.4264525e+01 i
2.3469388e+00 1.7346939e+00 4.4348147e+01 i
2.3469388e+00 1.7959184e+00 4.4437977e+01 i
2.3469388e+00 1.8571429e+00 4.4559079e+01 i
2.3469388e+00 1.9183673e+00 4.4739142e+01 i
2.3469388e+00 1.9795918e+00 4.5003013e+01 i
2.3469388e+00 2.0408163e+00 4.5366218e+01 i
2.3469388e+00 2.1020408e+00 4.5830772e+01 i
2.3469388e+00 2.1632653e+00 4.6386037e+01 i
2.3469388e+00 2.2244898e+00 4.7013986e+01 i
2.3469388e+00 2.2857143e+00 4.7695524e+01 i
2.3469388e+00 2.3469388e+00 4.8415044e+01 i
2.3469388e+00 2.4081633e+00 4.9162468e+01 i
2.3469388e+00 2.4693878e+00 4.9933343e+01 i
2.3469388e+00 2.5306122e+00 5.0727802e+01 i
2.3469388e+00 2.5918367e+00 5.1548981e+01 i
2.3469388e+00 2.6530612e+00 5.2401200e+01 i
2.3469388e+00 2.7142857e+00 5.3288154e+01 i
2.3469388e+00 2.7755102e+00 5.4211316e+01 i
2.3469388e+00 2.8367347e+00 5.5169013e+01 i
2.3469388e+00 2.8979592e+00 5.6156726e+01 i
2.3469388e+00 2.9591837e+00 5.7169107e+01 i
2.3469388e+00 3.0204082e+00 5.8203316e+01 i
2.3469388e+00 3.0816327e+00 5.9261914e+01 i
2.3469388e+00 3.1428571e+00 6.0353145e+01 i
2.3469388e+00 3.2040816e+00 6.1488172e+01 i
2.3469388e+00 3.2653061e+00 6.2677070e+01 i
2.3469388e+00 3.3265306e+00 6.3925620e+01 i
2.3469388e+00 3.3877551e+00 6.5233748e+01 i
2.3469388e+00 3.4489796e+00 6.6595284e+01 i
2.3469388e+00 3.5102041e+00 6.7998421e+01 i
2.3469388e+00 3.5714286e+00 6.9426385e+01 i
2.3469388e+00 3.6326531e+00 7.0858087e+01 i
2.3469388e+00 3.6938776e+00 7.2268698e+01 i
2.3469388e+00 3.7551020e+00 7.3630289e+01 i
2.3469388e+00 3.8163265e+00 7.4912791e+01 i
2.3469388e+00 3.8775510e+00 7.6085694e+01 i
2.3469388e+00 3.9387755e+00 7.7120843e+01 i
2.3469388e+00 4.0000000e+00 7.7996208e+01 i

# IsoCurve 44, 50 points
# x y z type
2.1224490e+00 1.0000000e+00 4.5527032e+01 i
2.1224490e+00 1.0612245e+00 4.5619475e+01 i
2.1224490e+00 1.1224490e+00 4.5624911e+01 i
2.1224490e+00 1.1836735e+00 4.5561199e+01 i
2.1224490e+00 1.2448980e+00 4.5440799e+01 i
2.1224490e+00 1.3061224e+00 4.5269403e+01 i
2.1224490e+00 1.3673469e+00 4.5048566e+01 i
2.1224490e+00 1.4285714e+00 4.4778137e+01 i
2.1224490e+00 1.4897959e+00 4.4458306e+01 i
2.1224490e+00 1.5510204e+00 4.4091503e+01 i
2.1224490e+00 1.6122449e+00 4.3684398e+01 i
2.1224490e+00 1.6734694e+00 4.3250236e+01 i
2.1224490e+00 1.7346939e+00 4.2811815e+01 i
2.1224490e+00 1.7959184e+00 4.2405662e+01 i
2.1224490e+00 1.8571429e+00 4.2088303e+01 i
2.1224490e+00 1.9183673e+00 4.1944950e+01 i
2.1224490e+00 1.9795918e+00 4.2091426e+01 i
2.1224490e+00 2.0408163e+00 4.2625263e+01 i
2.1224490e+00 2.1020408e+00 4.3528954e+01 i
2.1224490e+00 2.1632653e+00 4.4697378e+01 i
2.1224490e+00 2.2244898e+00 4.6032503e+01 i
2.1224490e+00 2.2857143e+00 4.7468375e+01 i
2.1224490e+00 2.3469388e+00 4.8964053e+01 i
2.1224490e+00 2.4081633e+00 5.0495306e+01 i
2.1224490e+00 2.4693878e+00 5.2048813e+01 i
2.1224490e+00 2.5306122e+00 5.3618026e+01 i
2.1224490e+00 2.5918367e+00 5.5199870e+01 i
2.1224490e+00 2.6530612e+00 5.6791775e+01 i
2.1224490e+00 2.7142857e+00 5.8388640e+01 i
2.1224490e+00 2.7755102e+00 5.9979343e+01 i
2.1224490e+00 2.8367347e+00 6.1542207e+01 i
2.1224490e+00 2.8979592e+00 6.3038843e+01 i
2.1224490e+00 2.9591837e+00 6.4408911e+01 i
2.1224490e+00 3.0204082e+00 6.5586396e+01 i
2.1224490e+00 3.0816327e+00 6.6562653e+01 i
2.1224490e+00 3.1428571e+00 6.7404511e+01 i
2.1224490e+00 3.2040816e+00 6.8189390e+01 i
2.1224490e+00 3.2653061e+00 6.8972498e+01 i
2.1224490e+00 3.3265306e+00 6.9788067e+01 i
2.1224490e+00 3.3877551e+00 7.0655107e+01 i
2.1224490e+00 3.4489796e+00 7.1581471e+01 i
2.1224490e+00 3.5102041e+00 7.2566401e+01 i
2.1224490e+00 3.5714286e+00 7.3602094e+01 i
2.1224490e+00 3.6326531e+00 7.4674557e+01 i
2.1224490e+00 3.6938776e+00 7.5763847e+01 i
2.1224490e+00 3.7551020e+00 7.6843622e+01 i
2.1224490e+00 3.8163265e+00 7.7879714e+01 i
2.1224490e+00 3.8775510e+00 7.8827313e+01 i
2.1224490e+00 3.9387755e+00 7.9627236e+01 i
2.1224490e+00 4.0000000e+00 8.0210565e+01 i

# IsoCurve 45, 50 points
# x y z type
1.8979592e+00 1.0000000e+00 4.9966288e+01 i
1.8979592e+00 1.0612245e+00 5.0068215e+01 i
1.8979592e+00 1.1224490e+00 5.0066021e+01 i
1.8979592e+00 1.1836735e+00 4.9983150e+01 i
1.8979592e+00 1.2448980e+00 4.9834528e+01 i
1.8979592e+00 1.3061224e+00 4.9627435e+01 i
1.8979592e+00 1.3673469e+00 4.9364983e+01 i
1.8979592e+00 1.4285714e+00 4.9048613e+01 i
1.8979592e+00 1.4897959e+00 4.8680045e+01 i
1.8979592e+00 1.5510204e+00 4.8263055e+01 i
1.8979592e+00 1.6122449e+00 4.7805374e+01 i
1.8979592e+00 1.6734694e+00 4.7320924e+01 i
1.8979592e+00 1.7346939e+00 4.6832719e+01 i
1.8979592e+00 1.7959184e+00 4.6377066e+01 i
1.8979592e+00 1.8571429e+00 4.6010289e+01 i
1.8979592e+00 1.9183673e+00 4.5819984e+01 i
1.8979592e+00 1.9795918e+00 4.5935760e+01 i
1.8979592e+00 2.0408163e+00 4.6479860e+01 i
1.8979592e+00 2.1020408e+00 4.7426883e+01 i
1.8979592e+00 2.1632653e+00 4.8646262e+01 i
1.8979592e+00 2.2244898e+00 5.0030120e+01 i
1.8979592e+00 2.2857143e+00 5.1510269e+01 i
1.8979592e+00 2.3469388e+00 5.3044751e+01 i
1.8979592e+00 2.4081633e+00 5.4608011e+01 i
1.8979592e+00 2.4693878e+00 5.6184879e+01 i
1.8979592e+00 2.5306122e+00 5.7766486e+01 i
1.8979592e+00 2.5918367e+00 5.9347090e+01 i
1.8979592e+00 2.6530612e+00 6.0921260e+01 i
1.8979592e+00 2.7142857e+00 6.2481049e+01 i
1.8979592e+00 2.7755102e+00 6.4012704e+01 i
1.8979592e+00 2.8367347e+00 6.5492191e+01 i
1.8979592e+00 2.8979592e+00 6.6878267e+01 i
1.8979592e+00 2.9591837e+00 6.8103174e+01 i
1.8979592e+00 3.0204082e+00 6.9083767e+01 i
1.8979592e+00 3.0816327e+00 6.9806865e+01 i
1.8979592e+00 3.1428571e+00 7.0357480e+01 i
1.8979592e+00 3.2040816e+00 7.0824770e+01 i
1.8979592e+00 3.2653061e+00 7.1268810e+01 i
1.8979592e+00 3.3265306e+00 7.1727567e+01 i
1.8979592e+00 3.3877551e+00 7.2224188e+01 i
1.8979592e+00 3.4489796e+00 7.2771183e+01 i
1.8979592e+00 3.5102041e+00 7.3372811e+01 i
1.8979592e+00 3.5714286e+00 7.4026459e+01 i
1.8979592e+00 3.6326531e+00 7.4723337e+01 i
1.8979592e+00 3.6938776e+00 7.5448583e+01 i
1.8979592e+00 3.7551020e+00 7.6180695e+01 i
1.8979592e+00 3.8163265e+00 7.6889934e+01 i
1.8979592e+00 3.8775510e+00 7.7534961e+01 i
1.8979592e+00 3.9387755e+00 7.8056902e+01 i
1.8979592e+00 4.0000000e+00 7.8378755e+01 i

# IsoCurve 46, 50 points
# x y z type
1.6734694e+00 1.0000000e+00 5.4621979e+01 i
1.6734694e+00 1.0612245e+00 5.4963002e+01 i
1.6734694e+00 1.1224490e+00 5.5259426e+01 i
1.6734694e+00 1.1836735e+00 5.5510574e+01 i
1.6734694e+00 1.2448980e+00 5.5717523e+01 i
1.6734694e+00 1.3061224e+00 5.5881765e+01 i
1.6734694e+00 1.3673469e+00 5.6004624e+01 i
1.6734694e+00 1.4285714e+00 5.6087436e+01 i
1.6734694e+00 1.4897959e+00 5.6132262e+01 i
1.6734694e+00 1.5510204e+00 5.6142943e+01 i
1.6734694e+00 1.6122449e+00 5.6126357e+01 i
1.6734694e+00 1.6734694e+00 5.6093790e+01 i
1.6734694e+00 1.7346939e+00 5.6062195e+01 i
1.6734694e+00 1.7959184e+00 5.6054910e+01 i
1.6734694e+00 1.8571429e+00 5.6101015e+01 i
1.6734694e+00 1.9183673e+00 5.6232198e+01 i
1.6734694e+00 1.9795918e+00 5.6476519e+01 i
1.6734694e+00 2.0408163e+00 5.6850544e+01 i
1.6734694e+00 2.1020408e+00 5.7354066e+01 i
1.6734694e+00 2.1632653e+00 5.7971167e+01 i
1.6734694e+00 2.2244898e+00 5.8676739e+01 i
1.6734694e+00 2.2857143e+00 5.9443977e+01 i
1.6734694e+00 2.3469388e+00 6.0249394e+01 i
1.6734694e+00 2.4081633e+00 6.1074767e+01 i
1.6734694e+00 2.4693878e+00 6.1906913e+01 i
1.6734694e+00 2.5306122e+00 6.2736383e+01 i
1.6734694e+00 2.5918367e+00 6.3555728e+01 i
1.6734694e+00 2.6530612e+00 6.4357710e+01 i
1.6734694e+00 2.7142857e+00 6.5133680e+01 i
1.6734694e+00 2.7755102e+00 6.5872359e+01 i
1.6734694e+00 2.8367347e+00 6.6559495e+01 i
1.6734694e+00 2.8979592e+00 6.7179034e+01 i
1.6734694e+00 2.9591837e+00 6.7716426e+01 i
1.6734694e+00 3.0204082e+00 6.8163595e+01 i
1.6734694e+00 3.0816327e+00 6.8523230e+01 i
1.6734694e+00 3.1428571e+00 6.8809376e+01 i
1.6734694e+00 3.2040816e+00 6.9043700e+01 i
1.6734694e+00 3.2653061e+00 6.9249970e+01 i
1.6734694e+00 3.3265306e+00 6.9449549e+01 i
1.6734694e+00 3.3877551e+00 6.9658929e+01 i
1.6734694e+00 3.4489796e+00 6.9888880e+01 i
1.6734694e+00 3.5102041e+00 7.0144458e+01 i
1.6734694e+00 3.5714286e+00 7.0425320e+01 i
1.6734694e+00 3.6326531e+00 7.0726049e+01 i
1.6734694e+00 3.6938776e+00 7.1036404e+01 i
1.6734694e+00 3.7551020e+00 7.1341591e+01 i
1.6734694e+00 3.8163265e+00 7.1622810e+01 i
1.6734694e+00 3.8775510e+00 7.1858583e+01 i
1.6734694e+00 3.9387755e+00 7.2027405e+01 i
1.6734694e+00 4.0000000e+00 7.2111774e+01 i

# IsoCurve 47, 50 points
# x y z type
1.4489796e+00 1.0000000e+00 5.9796863e+01 i
1.4489796e+00 1.0612245e+00 6.0476493e+01 i
1.4489796e+00 1.1224490e+00 6.1172394e+01 i
1.4489796e+00 1.1836735e+00 6.1879135e+01 i
1.4489796e+00 1.2448980e+00 6.2590651e+01 i
1.4489796e+00 1.3061224e+00 6.3300565e+01 i
1.4489796e+00 1.3673469e+00 6.4002420e+01 i
1.4489796e+00 1.4285714e+00 6.4689762e+01 i
1.4489796e+00 1.4897959e+00 6.5356098e+01 i
1.4489796e+00 1.5510204e+00 6.5994758e+01 i
1.4489796e+00 1.6122449e+00 6.6598693e+01 i
1.4489796e+00 1.6734694e+00 6.7160267e+01 i
1.4489796e+00 1.7346939e+00 6.7671103e+01 i
1.4489796e+00 1.7959184e+00 6.8122154e+01 i
1.4489796e+00 1.8571429e+00 6.8504142e+01 i
1.4489796e+00 1.9183673e+00 6.8808544e+01 i
